filename,year_month,title,avg_sentiment
2024-01-26_1263.txt,2024-01,‘This court is a failure’: Palestinians in Gaza decry ICJ’s interim ruling,0.71
2024-01-12_1429.txt,2024-01,"Israel’s war on Gaza: List of key events, day 98",1.0
2023-10-07_3302.txt,2023-10,Israel pummels Gaza after Hamas’s unprecedented attack,0.5
2024-01-29_1237.txt,2024-01,"Israel’s war on Gaza: List of key events, day 115",1.0
2024-01-07_1475.txt,2024-01,Jordan’s King Abdullah II presses Blinken to push for a ceasefire in Gaza,0.91
2023-10-18_3040.txt,2023-10,"Israel-Hamas war: List of key events, day 12",1.0
2024-01-13_1410.txt,2024-01,How I stopped being a cartoonist and became a ‘troll’,0.83
2023-10-17_3072.txt,2023-10,Iran warns of ‘preemptive’ action against Israel amid Gaza war,0.61
2023-10-06_3311.txt,2023-10,Palestinian killed as Israeli settlers attack West Bank town of Huwara,0.82
2023-10-28_2783.txt,2023-10,"The Take: With communications cut off, Gaza goes dark amid Israeli attacks",1.0
2023-10-26_2828.txt,2023-10,Arab world condemns Al Jazeera journalist’s family killing in Israeli raid,0.81
2024-01-13_1409.txt,2024-01,Pro-Palestine protests held around the world as Gaza war nears 100 days,0.78
2023-10-14_3127.txt,2023-10,Palestinians fleeing Gaza’s north face air attacks in southern Khan Younis,0.57
2023-10-28_2786.txt,2023-10,Israel-Hamas war updates: ‘Long and difficult’ fight as Israel pummels Gaza,1.0
2023-10-22_2928.txt,2023-10,Web Summit CEO Paddy Cosgrave resigns over Israel ‘war crimes’ post,0.76
2023-10-09_3280.txt,2023-10,Israel announces ‘total’ blockade on Gaza,0.64
2023-10-27_2821.txt,2023-10,Israel-Hamas war updates: Israeli ground forces expanding Gaza operations,0.5
2023-10-19_3000.txt,2023-10,The Take: Will the Gaza hospital attack be a turning point for the world?,0.87
2023-10-16_3097.txt,2023-10,Israel’s evacuation order is nothing but cover for ethnic cleansing,0.69
2023-10-13_3164.txt,2023-10,"Fear, confusion as Israel issues evacuation order for northern Gaza",0.64
2024-01-31_1221.txt,2024-01,"Israel’s war on Gaza: List of key events, day 117",1.0
2023-10-17_3052.txt,2023-10,World reacts as Gaza officials say 500 killed in Israeli strike on hospital,0.65
2024-01-10_1448.txt,2024-01,Is Israel committing genocide in Gaza?,0.71
2023-10-13_3166.txt,2023-10,"Israel-Hamas war: List of key events, day 7",1.0
2024-01-17_1369.txt,2024-01,Al Jazeera’s Gaza bureau chief Wael Dahdouh in Qatar for medical treatment,0.72
2023-10-13_3170.txt,2023-10,WHO warns hospitals in besieged Gaza Strip are at ‘breaking point’,0.63
2023-10-26_2842.txt,2023-10,"What is Hamas’s armed wing, the Qassam Brigades?",0.91
2023-10-17_3051.txt,2023-10,‘We only wanted to leave’: One Palestinian family’s attempt to flee Gaza,0.84
2024-01-01_1533.txt,2024-01,How has Israel’s brutal Gaza war mobilised international youth?,0.75
2023-10-09_3272.txt,2023-10,"Western leaders accused of hypocrisy over response to Palestine, Ukraine",0.7
2024-01-22_1314.txt,2024-01,Iran and Pakistan rebuilding diplomatic ties following tit-for-tat strikes,1.0
2023-10-12_3207.txt,2023-10,Time running out at Gaza hospitals amid power blackout after Israeli siege,0.8
2024-01-15_1388.txt,2024-01,The Take: The discontent brewing in the Biden administration over Gaza,1.0
2023-10-31_2707.txt,2023-10,The Take: Are the captives a priority in Israel’s war on Gaza?,1.0
2023-10-18_3020.txt,2023-10,Al-Ahli hospital bombing: Israel performing its usual post-atrocity routine,0.47
2024-01-27_1257.txt,2024-01,"Israel’s war on Gaza: List of key events, day 113",1.0
2023-10-10_3250.txt,2023-10,Families of Hamas captives worry over loved ones as Israel pummels Gaza,0.81
2023-10-25_2861.txt,2023-10,Israel air raids kill eight soldiers in southern Syria: State media,0.67
2023-10-12_3191.txt,2023-10,"How the Israel war, blockade affect mental health of Palestinian children",0.81
2024-01-01_1537.txt,2024-01,"‘Completely alienated’: British Muslims on Labour, Tory stance on Gaza war",0.74
2024-01-11_1440.txt,2024-01,The Take: The last keffiyeh factory in Palestine,1.0
2023-10-20_2982.txt,2023-10,McDonald’s franchises in Middle East at odds over Israel-Hamas war,0.79
2024-01-03_1521.txt,2024-01,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",0.67
2024-01-20_1331.txt,2024-01,Can international justice stop Israel?,0.71
2023-10-20_2965.txt,2023-10,How Israel will stage its land incursion into Gaza,0.85
2024-01-27_1250.txt,2024-01,Will Israel obey the ruling of the UN’s top court?,1.0
2023-10-20_2980.txt,2023-10,Israel bombs Greek Orthodox Gaza church sheltering displaced people,0.6
2024-01-17_1364.txt,2024-01,US designates Yemen’s Houthis as ‘global terrorists’,0.84
2023-10-17_3062.txt,2023-10,Israel could be in breach of global law with Gaza relocation order: UN,0.56
2023-10-27_2811.txt,2023-10,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,0.33
2024-01-03_1518.txt,2024-01,Algerian footballer Youcef Atal convicted in France over post on Gaza war,0.7
2023-10-14_3125.txt,2023-10,"Water a ‘matter of life and death’ for Gaza after Israeli siege, says UN",0.67
2024-01-02_1526.txt,2024-01,Israel promises to fight South Africa genocide accusation at ICJ,0.69
2023-10-19_3005.txt,2023-10,State Department official resigns over Biden’s handling of Israel-Gaza war,0.67
2024-01-22_1316.txt,2024-01,How Israel has repeatedly rejected Hamas truce offers,0.7
2023-10-16_3104.txt,2023-10,"Israel-Hamas war: List of key events, day 10",1.0
2024-01-04_1509.txt,2024-01,Hunger hits displaced Palestinians and animals in Gaza zoo,0.62
2024-01-26_1266.txt,2024-01,"What has the ICJ ordered Israel to do on Gaza war, and what’s next?",0.83
2024-01-26_1271.txt,2024-01,What the ICJ’s interim ruling means for Israel’s war on Gaza,0.7
2024-01-26_1270.txt,2024-01,The Take: How long can Israel afford its war on Gaza?,1.0
2023-10-09_3284.txt,2023-10,US’s Schumer expresses ‘disappointment’ at Beijing’s Israel-Gaza response,0.67
2023-10-17_3060.txt,2023-10,"The Take: The other blockade – As Gaza escalates, so does the West Bank",0.9
2023-10-20_2983.txt,2023-10,Biden says US ‘holds world together’ as he condemns Putin and Hamas,0.62
2023-10-26_2835.txt,2023-10,"Guterres, Gaza and the consequences of countering ‘Israelspeak’",0.39
2023-10-25_2860.txt,2023-10,"Hezbollah, Hamas, Islamic Jihad chiefs discuss route to ‘victory’ on Israel",0.83
2023-10-08_3288.txt,2023-10,The Take: The shockwaves of the Hamas assault on Israel,1.17
2024-01-28_1246.txt,2024-01,The ICJ ruling was a legal victory at the cost of Palestinian lives,0.76
2024-01-24_1294.txt,2024-01,"UN, UK push Israel on role of two-state solution in ending Gaza war",0.78
2023-10-19_3012.txt,2023-10,Joe Biden owns this,0.62
2023-10-31_2684.txt,2023-10,Al Jazeera engineer loses 19 family members in Israeli air raid,0.64
2023-10-19_3001.txt,2023-10,EU’s Palestine envoy: Bloc lacks sympathy for victims of Israel’s bombing,0.78
2023-10-24_2873.txt,2023-10,"Israel-Hamas live updates: 6,500 Palestinians killed by Israel in Gaza",1.0
2023-10-12_3188.txt,2023-10,Wife of Scotland’s leader says her parents trapped in Gaza are ‘terrified’,0.71
2023-10-12_3179.txt,2023-10,Palestinian killed in alleged clash with Israeli police in East Jerusalem,0.5
2023-10-25_2852.txt,2023-10,"As US resists ceasefire calls, what is Biden’s endgame in Gaza?",0.63
2023-10-30_2738.txt,2023-10,"Israel strikes Syria, Lebanon following rocket attacks, military says",0.67
2023-10-26_2844.txt,2023-10,Israel-Hamas war updates: Names of Palestinians killed in Gaza released,1.0
2023-10-16_3081.txt,2023-10,Gaza’s dire humanitarian crisis explained,0.56
2023-10-19_3009.txt,2023-10,"A romance, a birthplace: Destroyed memories of Gaza’s bombed Ahli Hospital",0.81
2023-10-15_3111.txt,2023-10,Palestinian-American boy stabbed to death in Gaza war-related killing in US,0.58
2024-01-29_1239.txt,2024-01,"Israel, genocide and whether the ICJ matters",1.0
2023-10-11_3213.txt,2023-10,Israel army says ‘aerial infiltration’ on Lebanon border was a false alarm,0.6
2023-10-30_2709.txt,2023-10,Bernie Sanders’s failure to back Israel-Gaza ceasefire upsets US followers,0.69
2024-01-30_1227.txt,2024-01,Israeli forces kill three Palestinians in West Bank hospital raid,0.69
2024-01-01_1536.txt,2024-01,"Israel flattened my home, killed my family. I still lit a candle for 2024",0.59
2024-01-26_1274.txt,2024-01,ICJ updates: Court orders Israel to prevent acts of genocide in Gaza,1.0
2024-01-23_1305.txt,2024-01,"Israel, Gaza, Germany and the genocide in Namibia",1.0
2023-10-22_2935.txt,2023-10,Canada says it is confident Israel not behind deadly blast at Gaza hospital,0.62
2023-10-24_2892.txt,2023-10,"China’s Wang urges peace in calls with Israeli, Palestinian counterparts",0.65
2023-10-20_2964.txt,2023-10,Israel aims to end its responsibility for Gaza as ground offensive looms,0.68
2023-10-12_3206.txt,2023-10,"‘This is different’: At a West Bank cafe, Israel’s assault edges closer",0.86
2023-10-22_2926.txt,2023-10,Over 100 incubator babies at risk due to Israel’s fuel cuts to Gaza: UN,0.65
2023-10-14_3129.txt,2023-10,"Saudi Arabia puts Israel deal on ice amid war, engages with Iran: Report",0.83
2023-10-31_2699.txt,2023-10,Israel demolishes senior Hamas leader’s house in occupied West Bank,0.61
2024-01-20_1336.txt,2024-01,Oil supply tightens in Europe over Red Sea disruptions,0.74
2024-01-12_1427.txt,2024-01,"How the US, UK bombing of Yemen might help the Houthis",0.84
2023-10-30_2711.txt,2023-10,Israeli forces move further into Gaza as Netanyahu declares ‘time for war’,0.59
2023-10-17_3070.txt,2023-10,Biden to visit Israel as Gaza faces humanitarian catastrophe,0.82
2023-10-12_3185.txt,2023-10,"Under Israeli bombs, Gaza’s Palestinians worry they may die of hunger",0.56
2023-10-27_2803.txt,2023-10,Displaced Palestinians in overcrowded UN schools face outbreak of disease,0.41
2023-10-14_3128.txt,2023-10,Israel at war against Gaza: At what cost to both economies?,0.5
2023-10-23_2910.txt,2023-10,EU’s foreign policy chief Borrell backs pause in Israel-Hamas war,0.76
2023-10-18_3038.txt,2023-10,Analysis: Will Gaza be Israel’s Stalingrad?,0.66
2023-10-16_3105.txt,2023-10,Egypt’s tricky calculation as Israel’s assault on Gaza continues,0.63
2023-10-17_3067.txt,2023-10,"Israel-Hamas war: List of key events, day 11",1.0
2023-10-25_2858.txt,2023-10,Turkey’s Erdogan scraps Israel trip over ‘inhumane’ Gaza war,0.65
2023-10-10_3239.txt,2023-10,Alarm as Israel again hits Rafah border crossing between Gaza and Egypt,0.71
2024-01-14_1399.txt,2024-01,Hezbollah says US strikes on Yemen’s Houthis harm maritime security,0.68
2024-01-12_1426.txt,2024-01,"World reacts to US, UK attacks on Houthi targets in Yemen",0.89
2024-01-09_1463.txt,2024-01,Which countries back South Africa’s genocide case against Israel at ICJ?,0.74
2024-01-21_1322.txt,2024-01,Israel approves plan to transfer Gaza tax funds to Norway,0.47
2023-10-10_3234.txt,2023-10,Social media platforms swamped with fake news on the Israel-Hamas war,0.7
2023-10-19_3003.txt,2023-10,Russia’s Lavrov warns Israel-Gaza war could spark regional crisis,0.33
2023-10-29_2760.txt,2023-10,"Internet, phone services return to Gaza after Israeli communications cutoff",0.75
2024-01-26_1261.txt,2024-01,US court hears civil case accusing Biden of ‘complicity’ in Gaza ‘genocide’,0.63
2023-10-17_3068.txt,2023-10,Gaza at breaking point as Israel evacuates north,0.6
2023-10-27_2790.txt,2023-10,Analysis: Does Israel’s land operation mean captives won’t be released?,0.68
2024-01-27_1253.txt,2024-01,UN Security Council to discuss ICJ ruling in Israel genocide case,0.67
2023-10-28_2774.txt,2023-10,UN’s Navi Pillay: Israel has ‘no intention of ending occupation’,1.0
